taxon_key_gbif_id,superfamily_name,family_name,subfamily_name,genus_name,name,search_species_name,gbif_species_name,confidence,status,match type,source,iNaturalist count
1857924,Tineoidea,Tineidae,Tineinae,Monopis,spilotella,Monopis spilotella,Monopis spilotella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,58
1857856,Tineoidea,Tineidae,Tineinae,Monopis,weaverella,Monopis weaverella,Monopis weaverella,99,ACCEPTED,EXACT,Quebec_Pohl2018,9
1855951,Tineoidea,Tineidae,Tineinae,Eccritothrix,guenterella,Eccritothrix guenterella,Eccritothrix guenterella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1856061,Tineoidea,Tineidae,Tineinae,Elatobia,carbonella,Elatobia carbonella,Elatobia fuliginosella,99,SYNONYM,EXACT,Quebec_Pohl2018,0
1857626,Tineoidea,Tineidae,Tineinae,Tineola,bisselliella,Tineola bisselliella,Tineola bisselliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,88
1856394,Tineoidea,Tineidae,"Tineidae ""clade A""",Hybroma,servulella,Hybroma servulella,Hybroma servulella,99,ACCEPTED,EXACT,Quebec_Pohl2018,83
1857973,Tineoidea,Tineidae,Scardiinae,Scardia,anatomella,Scardia anatomella,Scardia anatomella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,11
1857809,Tineoidea,Tineidae,Scardiinae,Scardiella,approximatella,Scardiella approximatella,Scardiella approximatella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,20
1857690,Tineoidea,Tineidae,Tineidae-unplaced,Diachorisia,velatella,Diachorisia velatella,Diachorisia velatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,36
8805129,Tineoidea,Tineidae,Tineidae-unplaced,Pelecystola,nearctica,Pelecystola nearctica,Pelecystola nearctica,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1829287,Tineoidea,Tineidae,Tineidae-unplaced,Philonome,clemensella,Philonome clemensella,Philonome clemensella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,55
1855358,Tineoidea,Tineidae,Tineidae-unplaced,Xylesthia,pruniramiella,Xylesthia pruniramiella,Xylesthia pruniramiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,147
1751399,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,solidaginiella,Bucculatrix solidaginiella,Bucculatrix solidaginiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1751339,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,montana,Bucculatrix montana,Bucculatrix montana,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751393,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,inusitata,Bucculatrix inusitata,Bucculatrix inusitata,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751301,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,cuneigera,Bucculatrix cuneigera,Bucculatrix cuneigera,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1751328,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,agnella,Bucculatrix agnella,Bucculatrix agnella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751336,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,angustata,Bucculatrix angustata,Bucculatrix angustata,99,ACCEPTED,EXACT,Quebec_Pohl2018,10
1751351,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,adelpha,Bucculatrix adelpha,Bucculatrix adelpha,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751349,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,eupatoriella,Bucculatrix eupatoriella,Bucculatrix eupatoriella,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1751418,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,sexnotata,Bucculatrix sexnotata,Bucculatrix sexnotata,99,ACCEPTED,EXACT,Quebec_Pohl2018,8
1751396,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,packardella,Bucculatrix packardella,Bucculatrix packardella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751344,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,quinquenotella,Bucculatrix quinquenotella,Bucculatrix quinquenotella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751400,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,coronatella,Bucculatrix coronatella,Bucculatrix coronatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,28
10014166,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,canadensisella,Bucculatrix canadensisella,Bucculatrix canadensisella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1751238,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,polytita,Bucculatrix polytita,Bucculatrix polytita,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751323,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,recognita,Bucculatrix recognita,Bucculatrix recognita,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751346,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,paroptila,Bucculatrix paroptila,Bucculatrix paroptila,99,ACCEPTED,EXACT,Quebec_Pohl2018,4
1751374,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,callistricha,Bucculatrix callistricha,Bucculatrix callistricha,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751252,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,locuples,Bucculatrix locuples,Bucculatrix locuples,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751299,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,ainsliella,Bucculatrix ainsliella,Bucculatrix ainsliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1751458,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,eclecta,Bucculatrix eclecta,Bucculatrix eclecta,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751367,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,anaticula,Bucculatrix anaticula,Bucculatrix anaticula,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751293,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,ceanothiella,Bucculatrix ceanothiella,Bucculatrix ceanothiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1751228,Gracillarioidea,Bucculatricidae,[Bucculatricinae],Bucculatrix,pomifoliella,Bucculatrix pomifoliella,Bucculatrix pomifoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,10
1749349,Gracillarioidea,Gracillariidae,Lithocolletinae,Cremastobombycia,ambrosiaeella,Cremastobombycia ambrosiaeella,Cremastobombycia ambrosiaeella,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
1749347,Gracillarioidea,Gracillariidae,Lithocolletinae,Cremastobombycia,solidaginis,Cremastobombycia solidaginis,Cremastobombycia solidaginis,99,ACCEPTED,EXACT,Quebec_Pohl2018,17
1750000,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,aeriferella,Phyllonorycter aeriferella,Phyllonorycter aeriferella,99,ACCEPTED,EXACT,Quebec_Pohl2018,6
1749958,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,alaskana,Phyllonorycter alaskana,Phyllonorycter alaskana,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1749945,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,albanotella,Phyllonorycter albanotella,Phyllonorycter albanotella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1749879,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,alnicolella,Phyllonorycter alnicolella,Phyllonorycter alnicolella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1750281,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,apparella,Phyllonorycter apparella,Phyllonorycter apparella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,8
1750208,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,argentifimbriella,Phyllonorycter argentifimbriella,Phyllonorycter argentifimbriella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1750164,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,argentinotella,Phyllonorycter argentinotella,Phyllonorycter argentinotella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,7
1750108,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,auronitens,Phyllonorycter auronitens,Phyllonorycter auronitens,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1750008,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,basistrigella,Phyllonorycter basistrigella,Phyllonorycter basistrigella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,7
1749904,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,blancardella,Phyllonorycter blancardella,Phyllonorycter blancardella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1750103,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,clemensella,Phyllonorycter clemensella,Phyllonorycter clemensella,99,ACCEPTED,EXACT,Quebec_Pohl2018,2
1750038,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,comptoniella,Phyllonorycter comptoniella,Phyllonorycter comptoniella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1749873,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,crataegella,Phyllonorycter crataegella,Phyllonorycter crataegella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1750072,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,emberizaepenella,Phyllonorycter emberizaepenella,Phyllonorycter emberizaepenella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1749760,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,fitchella,Phyllonorycter fitchella,Phyllonorycter fitchella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,16
1750243,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,fragilella,Phyllonorycter fragilella,Phyllonorycter fragilella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1750003,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,hagenii,Phyllonorycter hagenii,Phyllonorycter hagenii,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1750212,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,intermixta,Phyllonorycter intermixta,Phyllonorycter intermixta,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1750270,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,latus,Phyllonorycter latus,Phyllonorycter latus,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1750199,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,ledella,Phyllonorycter ledella,Phyllonorycter ledella,99,ACCEPTED,EXACT,Quebec_Pohl2018,4
1750058,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,lucetiella,Phyllonorycter lucetiella,Phyllonorycter lucetiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,46
1750040,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,lucidicostella,Phyllonorycter lucidicostella,Phyllonorycter lucidicostella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1749784,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,mariaeella,Phyllonorycter mariaeella,Phyllonorycter mariaeella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
1749774,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,martiella,Phyllonorycter martiella,Phyllonorycter martiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1749831,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,nipigon,Phyllonorycter nipigon,Phyllonorycter nipigon,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1750160,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,ostryaefoliella,Phyllonorycter ostryaefoliella,Phyllonorycter ostryaefoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
1749867,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,populiella,Phyllonorycter populiella,Phyllonorycter populiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1749828,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,propinquinella,Phyllonorycter propinquinella,Phyllonorycter propinquinella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
1750179,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,quercialbella,Phyllonorycter quercialbella,Phyllonorycter quercialbella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1749993,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,restrictella,Phyllonorycter restrictella,Phyllonorycter restrictella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1750247,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,salicifoliella,Phyllonorycter salicifoliella,Phyllonorycter salicifoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
1750061,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,scudderella,Phyllonorycter scudderella,Phyllonorycter scudderella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1750099,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,tiliacella,Phyllonorycter tiliacella,Phyllonorycter tiliacella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,8
1749978,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,trinotella,Phyllonorycter trinotella,Phyllonorycter trinotella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1749918,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,tritaenianella,Phyllonorycter tritaenianella,Phyllonorycter tritaenianella,99,ACCEPTED,EXACT,Quebec_Pohl2018,6
1750272,Gracillarioidea,Gracillariidae,Lithocolletinae,Phyllonorycter,viburnella,Phyllonorycter viburnella,Phyllonorycter viburnella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
8741260,Gracillarioidea,Gracillariidae,Lithocolletinae,Macrosaccus,robiniella,Macrosaccus robiniella,Phyllonorycter robiniella,96,SYNONYM,FUZZY,Quebec_Pohl2018 Vermont_29March2021,65
10028689,Gracillarioidea,Gracillariidae,Lithocolletinae,Macrosaccus,morrisella,Macrosaccus morrisella,Macrosaccus morrisella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,10
5104668,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,aceriella,Cameraria aceriella,Cameraria aceriella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,17
5104734,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,affinis,Cameraria affinis,Cameraria affinis,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5104687,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,arcuella,Cameraria arcuella,Cameraria arcuella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5104690,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,bethunella,Cameraria bethunella,Cameraria bethunella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5104756,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,betulivora,Cameraria betulivora,Cameraria betulivora,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
5104727,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,caryaefoliella,Cameraria caryaefoliella,Cameraria caryaefoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,58
5104673,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,cincinnatiella,Cameraria cincinnatiella,Cameraria cincinnatiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
5104711,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,corylisella,Cameraria corylisella,Cameraria corylisella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,43
5104669,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,fletcherella,Cameraria fletcherella,Cameraria fletcherella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5104735,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,guttifinitella,Cameraria guttifinitella,Cameraria guttifinitella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,347
5104706,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,hamadryadella,Cameraria hamadryadella,Cameraria hamadryadella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
5104754,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,hamameliella,Cameraria hamameliella,Cameraria hamameliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,60
5104692,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,lentella,Cameraria lentella,Cameraria lentella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
5104731,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,macrocarpella,Cameraria macrocarpella,Cameraria macrocarpella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
5104674,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,obstrictella,Cameraria obstrictella,Cameraria obstrictella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
5104693,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,ostryarella,Cameraria ostryarella,Cameraria ostryarella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
5104689,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,quercivorella,Cameraria quercivorella,Cameraria quercivorella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
5104677,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,saccharella,Cameraria saccharella,Cameraria saccharella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
5104685,Gracillarioidea,Gracillariidae,Lithocolletinae,Cameraria,ulmella,Cameraria ulmella,Cameraria ulmella,99,ACCEPTED,EXACT,Quebec_Pohl2018,11
1749259,Gracillarioidea,Gracillariidae,Lithocolletinae,Chrysaster,ostensackenella,Chrysaster ostensackenella,Chrysaster ostensackenella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,26
1749089,Gracillarioidea,Gracillariidae,Lithocolletinae,Leucanthiza,amphicarpeaefoliella,Leucanthiza amphicarpeaefoliella,Leucanthiza amphicarpeaefoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,36
1749088,Gracillarioidea,Gracillariidae,Lithocolletinae,Leucanthiza,dircella,Leucanthiza dircella,Leucanthiza dircella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,40
1751018,Gracillarioidea,Gracillariidae,Acrocercopinae,Acrocercops,albinatella,Acrocercops albinatella,Acrocercops albinatella,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1750924,Gracillarioidea,Gracillariidae,Acrocercopinae,Acrocercops,astericola,Acrocercops astericola,Acrocercops astericola,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,44
1751064,Gracillarioidea,Gracillariidae,Acrocercopinae,Acrocercops,pnosmodiella,Acrocercops pnosmodiella,Acrocercops pnosmodiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,3
1750786,Gracillarioidea,Gracillariidae,Acrocercopinae,Acrocercops,strigosa,Acrocercops strigosa,Acrocercops strigosa,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,25
1749284,Gracillarioidea,Gracillariidae,Acrocercopinae,Leucospilapteryx,venustella,Leucospilapteryx venustella,Leucospilapteryx venustella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,16
1749649,Gracillarioidea,Gracillariidae,Phyllocnistinae,Phyllocnistis,ampelopsiella,Phyllocnistis ampelopsiella,Phyllocnistis ampelopsiella,99,ACCEPTED,EXACT,Quebec_Pohl2018,19
1749591,Gracillarioidea,Gracillariidae,Phyllocnistinae,Phyllocnistis,populiella,Phyllocnistis populiella,Phyllocnistis populiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,910
1749558,Gracillarioidea,Gracillariidae,Phyllocnistinae,Phyllocnistis,vitegenella,Phyllocnistis vitegenella,Phyllocnistis vitegenella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,55
1749626,Gracillarioidea,Gracillariidae,Phyllocnistinae,Phyllocnistis,vitifoliella,Phyllocnistis vitifoliella,Phyllocnistis vitifoliella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,274
1751164,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,corticola,Marmara corticola,Marmara corticola,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
1751148,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,elotella,Marmara elotella,Marmara elotella,99,ACCEPTED,EXACT,Quebec_Pohl2018,8
1751157,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,fasciella,Marmara fasciella,Marmara fasciella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,93
1751149,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,fraxinicola,Marmara fraxinicola,Marmara fraxinicola,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,26
1751162,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,salictella,Marmara salictella,Marmara salictella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,18
-1,Gracillarioidea,Gracillariidae,Marmarinae,Marmara,tiliella,Marmara tiliella,-1,100,-1,NONE,Quebec_Pohl2018,-1
5104777,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,alnicolella,Caloptilia alnicolella,Caloptilia alnicolella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5105181,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,alnivorella,Caloptilia alnivorella,Caloptilia alnivorella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,4
5105141,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,amphidelta,Caloptilia amphidelta,Caloptilia amphidelta,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5105123,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,anthobaphes,Caloptilia anthobaphes,Caloptilia anthobaphes,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
5104815,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,belfragella,Caloptilia belfragella,Caloptilia belfragella,99,ACCEPTED,EXACT,Quebec_Pohl2018,17
5105177,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,betulivora,Caloptilia betulivora,Caloptilia betulivora,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
5105120,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,bimaculatella,Caloptilia bimaculatella,Caloptilia bimaculatella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,103
5105068,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,blandella,Caloptilia blandella,Caloptilia blandella,99,ACCEPTED,EXACT,Quebec_Pohl2018,66
5105019,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,burgessiella,Caloptilia burgessiella,Caloptilia burgessiella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,1
5104870,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,canadensisella,Caloptilia canadensisella,Caloptilia canadensisella,99,ACCEPTED,EXACT,Quebec_Pohl2018,1
5104950,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,cornusella,Caloptilia cornusella,Caloptilia cornusella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
5104928,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,coroniella,Caloptilia coroniella,Caloptilia coroniella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,2
5105066,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,flavella,Caloptilia flavella,Caloptilia flavella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,0
5105041,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,flavimaculella,Caloptilia flavimaculella,Caloptilia flavimaculella,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5105031,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,fraxinella,Caloptilia fraxinella,Caloptilia fraxinella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,31
5105025,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,hypericella,Caloptilia hypericella,Caloptilia hypericella,99,ACCEPTED,EXACT,Quebec_Pohl2018,5
5104860,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,invariabilis,Caloptilia invariabilis,Caloptilia invariabilis,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,13
5104842,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,melanocarpae,Caloptilia melanocarpae,Caloptilia melanocarpae,99,ACCEPTED,EXACT,Quebec_Pohl2018,0
5105116,Gracillarioidea,Gracillariidae,Gracillariinae,Caloptilia,negundella,Caloptilia negundella,Caloptilia negundella,99,ACCEPTED,EXACT,Quebec_Pohl2018 Vermont_29March2021,27
