,Species Key,Taxon Key,GBIF Species Name,Source
1795,1890802,1890802,Pyrausta unifascialis,Quebec_Pohl2018
1796,1890800,1890800,Pyrausta acrionalis,Quebec_Pohl2018
1797,1890520,1890520,Pyrausta niveicilialis,Quebec_Pohl2018
1798,1890775,1890775,Pyrausta fodinalis,Quebec_Pohl2018
1799,1890949,1890949,Pyrausta socialis,Quebec_Pohl2018
1800,1953124,1953124,Lacosoma chiridota,Quebec_Pohl2018
1801,10604375,10604375,Cicinnus melsheimeri,Quebec_Pohl2018
1802,1952032,1952032,Habrosyne scripta,Quebec_Pohl2018
1803,1952043,1952043,Habrosyne gloriosa,Quebec_Pohl2018
1804,1952093,1952093,Pseudothyatira cymatophoroides,Quebec_Pohl2018
1805,1951660,1951660,Euthyatira pudens,Quebec_Pohl2018
1806,5143107,5143107,Drepana arcuata,Quebec_Pohl2018
1807,5142903,5715271,Falcaria bilineata,Quebec_Pohl2018
1808,1951784,1951784,Eudeilinia herminiata,Quebec_Pohl2018
1809,1951448,1951448,Oreta rosea,Quebec_Pohl2018
1810,1732717,1732717,Phyllodesma americana,Quebec_Pohl2018
1811,5101763,5101763,Malacosoma disstria,Quebec_Pohl2018
1812,5101728,5101728,Malacosoma americana,Quebec_Pohl2018
1813,5101788,5101788,Malacosoma californica,Quebec_Pohl2018
1814,5102324,5102324,Tolype velleda,Quebec_Pohl2018
1815,5102304,5102304,Tolype laricis,Quebec_Pohl2018
1816,10100176,10100176,Apatelodes torrefacta,Quebec_Pohl2018
1817,1868535,1868535,Olceclostera angelica,Quebec_Pohl2018
1818,1868664,6544581,Bombyx mori,Quebec_Pohl2018
1819,1865107,1865107,Eacles imperialis,Quebec_Pohl2018
1820,1867032,1867032,Anisota virginiensis,Quebec_Pohl2018
1821,1867029,1867029,Anisota senatoria,Quebec_Pohl2018
1822,1867036,1867036,Anisota finlaysoni,Quebec_Pohl2018
1823,1865862,1865862,Dryocampa rubicunda,Quebec_Pohl2018
1824,1865295,1865295,Hemileuca lucina,Quebec_Pohl2018
1825,1866085,1866085,Automeris io,Quebec_Pohl2018
1826,1866570,1866570,Antheraea polyphemus,Quebec_Pohl2018
1827,1865668,1865668,Actias luna,Quebec_Pohl2018
1828,1866341,1866341,Callosamia promethea,Quebec_Pohl2018
1829,1865839,1865839,Hyalophora cecropia,Quebec_Pohl2018
1830,1865856,6210984,Hyalophora columbia,Quebec_Pohl2018
1831,5123636,5123636,Agrius cingulata,Quebec_Pohl2018
1832,NA,NA,NA,Quebec_Pohl2018
1833,1864021,1864021,Manduca rustica,Quebec_Pohl2018
1834,1861604,1861604,Dolba hyloeus,Quebec_Pohl2018
1835,1861891,1861891,Ceratomia amyntor,Quebec_Pohl2018
1836,1861887,1861887,Ceratomia undulosa,Quebec_Pohl2018
1837,5124200,5124200,Sphinx chersis,Quebec_Pohl2018
1838,5124219,5124219,Sphinx canadensis,Quebec_Pohl2018
1839,5124232,5124232,Sphinx kalmiae,Quebec_Pohl2018
1840,5124216,5124216,Sphinx gordius,Quebec_Pohl2018
1841,5124119,5124119,Sphinx poecila,Quebec_Pohl2018
1842,5124199,5124199,Sphinx luscitiosa,Quebec_Pohl2018
1843,5124208,5124208,Sphinx drupiferarum,Quebec_Pohl2018
1844,9513830,9513830,Lintneria eremitus,Quebec_Pohl2018
1845,1862917,1862917,Lapara bombycoides,Quebec_Pohl2018
1846,1862569,1862569,Smerinthus jamaicensis,Quebec_Pohl2018
1847,1862624,1862624,Smerinthus cerisyi,Quebec_Pohl2018
1848,4301348,4301348,Paonias excaecata,Quebec_Pohl2018
1849,1863407,1863407,Paonias myops,Quebec_Pohl2018
1850,1863405,1863405,Paonias astylus,Quebec_Pohl2018
1851,5123775,5123775,Amorpha juglandis,Quebec_Pohl2018
1852,1863025,1863025,Pachysphinx modesta,Quebec_Pohl2018
1853,1864316,1864316,Erinnyis ello,Quebec_Pohl2018
1854,5124448,5124448,Aellopos tantalus,Quebec_Pohl2018
1855,5124450,5124450,Aellopos titan,Quebec_Pohl2018
1856,1861851,1861851,Hemaris thysbe,Quebec_Pohl2018
1857,1861834,1861834,Hemaris gracilis,Quebec_Pohl2018
1858,1861836,1861836,Hemaris diffinis,Quebec_Pohl2018
1859,5123954,5123980,Eumorpha satellitia,Quebec_Pohl2018
1860,5123999,5123999,Eumorpha pandorus,Quebec_Pohl2018
1861,5124000,5124000,Eumorpha achemon,Quebec_Pohl2018
1862,5123983,5123983,Eumorpha fasciatus,Quebec_Pohl2018
1863,1861759,1861759,Sphecodina abbottii,Quebec_Pohl2018
1864,NA,NA,NA,Quebec_Pohl2018
1865,5124049,5124049,Amphion floridensis,Quebec_Pohl2018
1866,1864165,1864165,Proserpinus flavofasciata,Quebec_Pohl2018
1867,1863075,1863075,Darapsa versicolor,Quebec_Pohl2018
1868,1863088,1863088,Darapsa myron,Quebec_Pohl2018
1869,1863080,1863080,Darapsa choerilus,Quebec_Pohl2018
1870,1862198,1862198,Xylophanes tersa,Quebec_Pohl2018
1871,1862719,1862719,Hyles euphorbiae,Quebec_Pohl2018
1872,1862728,1862728,Hyles gallii,Quebec_Pohl2018
1873,1862841,1862841,Hyles lineata,Quebec_Pohl2018
1874,9053308,9053308,Callizzia amorata,Quebec_Pohl2018
1875,9424853,9424853,Calledapteryx dryopterata,Quebec_Pohl2018
1876,1962516,1962516,Dysstroma citrata,Quebec_Pohl2018
1877,1962473,1962473,Dysstroma suspectata,Quebec_Pohl2018
1878,1962434,1962434,Dysstroma truncata,Quebec_Pohl2018
1879,1962391,1962391,Dysstroma walkerata,Quebec_Pohl2018
1880,1962490,1962490,Dysstroma hersiliata,Quebec_Pohl2018
1881,1962479,1962479,Dysstroma brunneata,Quebec_Pohl2018
1882,1965805,1965805,Eulithis diversilineata,Quebec_Pohl2018
1883,1965831,1965831,Eulithis gracilineata,Quebec_Pohl2018
1884,1965865,1965865,Eulithis propulsata,Quebec_Pohl2018
1885,1965825,1965825,Eulithis prunata,Quebec_Pohl2018
1886,1965763,1965763,Eulithis testata,Quebec_Pohl2018
1887,1965777,1965777,Eulithis mellinata,Quebec_Pohl2018
1888,1965838,1965838,Eulithis molliculata,Quebec_Pohl2018
1889,1965807,1965807,Eulithis destinata,Quebec_Pohl2018
1890,1965861,1965861,Eulithis flavibrunneata,Quebec_Pohl2018
1891,1965797,1965797,Eulithis explanata,Quebec_Pohl2018
1892,1965823,1965823,Eulithis xylina,Quebec_Pohl2018
1893,1965794,1965794,Eulithis serrataria,Quebec_Pohl2018
1894,5149307,9627472,Eustroma semiatrata,Quebec_Pohl2018
1895,1978445,1978445,Ecliptopera silaceata,Quebec_Pohl2018
1896,6216501,9620109,Eulithis atricolorata,Quebec_Pohl2018
1897,5715275,5715275,Plemyria georgii,Quebec_Pohl2018
1898,5148462,5148462,Thera juniperata,Quebec_Pohl2018
1899,5148379,5148379,Thera contractata,Quebec_Pohl2018
1900,1979352,1979352,Hydriomena exculpata,Quebec_Pohl2018
1901,1979289,1979289,Hydriomena perfracta,Quebec_Pohl2018
1902,1979496,1979496,Hydriomena divisaria,Quebec_Pohl2018
1903,1979255,1979255,Hydriomena renunciata,Quebec_Pohl2018
1904,1979475,1979475,Hydriomena transfigurata,Quebec_Pohl2018
1905,1979504,1979504,Hydriomena pluviata,Quebec_Pohl2018
1906,1979430,1979430,Hydriomena ruberata,Quebec_Pohl2018
1907,1979473,1979473,Hydriomena furcata,Quebec_Pohl2018
1908,1969961,1969961,Triphosa haesitata,Quebec_Pohl2018
1909,1976976,9273963,Rheumaptera meadii,Quebec_Pohl2018
1910,1977003,1977003,Rheumaptera undulata,Quebec_Pohl2018
1911,1977054,1977054,Rheumaptera prunivorata,Quebec_Pohl2018
1912,1977068,1977068,Rheumaptera hastata,Quebec_Pohl2018
1913,1977007,1977007,Rheumaptera subhastata,Quebec_Pohl2018
1914,5149586,5149586,Entephria aurata,Quebec_Pohl2018
1915,5149501,5149501,Entephria bradorata,Quebec_Pohl2018
1916,5149529,5149529,Entephria polata,Quebec_Pohl2018
1917,5149518,5149518,Entephria punctipes,Quebec_Pohl2018
1918,9466698,9466698,Entephria separata,Quebec_Pohl2018
1919,5715276,5715276,Mesoleuca ruficillata,Quebec_Pohl2018
1920,1972942,1972942,Spargania magnoliata,Quebec_Pohl2018
1921,4302268,4302268,Spargania luctuata,Quebec_Pohl2018
1922,5145879,5145879,Perizoma basaliata,Quebec_Pohl2018
1923,5145927,5145927,Perizoma grandis,Quebec_Pohl2018
1924,1972250,1972250,Perizoma alchemillata,Quebec_Pohl2018
1925,5715277,5715277,Anticlea vasiliata,Quebec_Pohl2018
1926,1965213,5715278,Euphyia multiferata,Quebec_Pohl2018
1927,1965058,1965058,Stamnodes gibbicostata,Quebec_Pohl2018
1928,1986113,1986113,Xanthorhoe labradorensis,Quebec_Pohl2018
1929,1986497,1986497,Xanthorhoe packardata,Quebec_Pohl2018
1930,1986623,1986623,Xanthorhoe abrasaria,Quebec_Pohl2018
1931,1986420,1986420,Xanthorhoe iduata,Quebec_Pohl2018
1932,1986259,1986259,Xanthorhoe ramaria,Quebec_Pohl2018
1933,4302251,4302251,Xanthorhoe baffinensis,Quebec_Pohl2018
1934,1988625,1986260,Colostygia algidata,Quebec_Pohl2018
1935,1986367,1986367,Xanthorhoe decoloraria,Quebec_Pohl2018
1936,1986171,1986171,Xanthorhoe ferrugata,Quebec_Pohl2018
1937,1986091,1986091,Xanthorhoe lacustrata,Quebec_Pohl2018
1938,8361848,8361848,Epirrhoe alternata,Quebec_Pohl2018
1939,1964655,1964655,Epirrhoe sperryi,Quebec_Pohl2018
1940,1965586,1965586,Euphyia intermediata,Quebec_Pohl2018
1941,1987002,1987002,Psychophora sabini,Quebec_Pohl2018
1942,1987008,1987008,Psychophora phocata,Quebec_Pohl2018
1943,1987012,1987012,Psychophora suttoni,Quebec_Pohl2018
1944,1970512,4302252,Nycterosea obstipata,Quebec_Pohl2018
1945,4302253,4302253,Orthonama evansi,Quebec_Pohl2018
1946,4524223,4524223,Costaconvexa centrostrigaria,Quebec_Pohl2018
1947,1966185,1966185,Disclisioprocta stellata,Quebec_Pohl2018
1948,5146330,5146330,Hydrelia lucata,Quebec_Pohl2018
1949,5146326,5146326,Hydrelia condensata,Quebec_Pohl2018
1950,5146305,5146305,Hydrelia inornata,Quebec_Pohl2018
1951,5146389,5146389,Hydrelia albifera,Quebec_Pohl2018
1952,5147827,5147827,Venusia cambrica,Quebec_Pohl2018
1953,5147838,5147838,Venusia comptaria,Quebec_Pohl2018
1954,1978493,1978493,Trichodezia albovittata,Quebec_Pohl2018
1955,4523560,4523560,Epirrita autumnata,Quebec_Pohl2018
1956,5148341,9484241,Oporinia undulata,Quebec_Pohl2018
1957,1972449,1972449,Operophtera brumata,Quebec_Pohl2018
1958,1972447,1972447,Operophtera bruceata,Quebec_Pohl2018
1959,1985945,1985945,Eubaphe mendica,Quebec_Pohl2018
1960,1971835,1971835,Horisme intestinata,Quebec_Pohl2018
1961,7488111,7488111,Eupithecia palpata,Quebec_Pohl2018
1962,1982951,1982951,Eupithecia columbiata,Quebec_Pohl2018
1963,1983264,1983264,Eupithecia maestosa,Quebec_Pohl2018
1964,1982780,1982780,Eupithecia interruptofasciata,Quebec_Pohl2018
1965,1982613,1982613,Eupithecia miserulata,Quebec_Pohl2018
1966,1982562,1982562,Eupithecia misturata,Quebec_Pohl2018
1967,8026858,8026858,Eupithecia pygmaeata,Quebec_Pohl2018
1968,1982995,1982995,Eupithecia coloradensis,Quebec_Pohl2018
1969,1984085,1984085,Eupithecia borealis,Quebec_Pohl2018
1970,1983260,1983260,Eupithecia subfuscata,Quebec_Pohl2018
1971,1983705,1983705,Eupithecia tripunctaria,Quebec_Pohl2018
1972,1983975,1983975,Eupithecia fletcherata,Quebec_Pohl2018
1973,1983696,1983696,Eupithecia casloata,Quebec_Pohl2018
1974,1982462,1982462,Eupithecia sheppardata,Quebec_Pohl2018
1975,1983551,1983551,Eupithecia affinata,Quebec_Pohl2018
1976,1984123,1984123,Eupithecia exudata,Quebec_Pohl2018
1977,1983288,1983288,Eupithecia intricata,Quebec_Pohl2018
1978,1983441,1983441,Eupithecia satyrata,Quebec_Pohl2018
1979,1983550,1983550,Eupithecia nimbicolor,Quebec_Pohl2018
1980,1983518,1983518,Eupithecia strattonata,Quebec_Pohl2018
1981,1983224,1983224,Eupithecia cimicifugata,Quebec_Pohl2018
1982,1983594,1983594,Eupithecia russeliata,Quebec_Pohl2018
1983,1982732,1982732,Eupithecia swettii,Quebec_Pohl2018
1984,1983698,1983698,Eupithecia indistincta,Quebec_Pohl2018
1985,1982533,1982533,Eupithecia cretaceata,Quebec_Pohl2018
1986,9267599,9267599,Eupithecia sharronata,Quebec_Pohl2018
1987,1983646,1983646,Eupithecia gelidata,Quebec_Pohl2018
1988,1982460,1982460,Eupithecia perfusca,Quebec_Pohl2018
1989,1982984,1982984,Eupithecia annulata,Quebec_Pohl2018
1990,1982406,1982406,Eupithecia lariciata,Quebec_Pohl2018
1991,1982746,1982746,Eupithecia assimilata,Quebec_Pohl2018
1992,1984069,1984069,Eupithecia bowmani,Quebec_Pohl2018
1993,1982839,1982839,Eupithecia johnstoni,Quebec_Pohl2018
1994,1983440,1983440,Eupithecia albicapitata,Quebec_Pohl2018
1995,1983909,1983909,Eupithecia mutata,Quebec_Pohl2018
1996,1983896,1983896,Eupithecia absinthiata,Quebec_Pohl2018
1997,1982931,1982931,Eupithecia anticaria,Quebec_Pohl2018
1998,9577547,9577547,Eupithecia ravocostaliata,Quebec_Pohl2018
1999,4523885,4523885,Pasiphila rectangulata,Quebec_Pohl2018
2000,1978977,1978977,Carsia sororiata,Quebec_Pohl2018
2001,1984942,1984942,Aplocera plagiata,Quebec_Pohl2018
2002,1968205,1968205,Acasis viridata,Quebec_Pohl2018
2003,5143593,4302274,Nyctobia limitaria,Quebec_Pohl2018
2004,5143588,9602189,Nyctobia anguilineata,Quebec_Pohl2018
2005,1986998,1986998,Cladara atroliturata,Quebec_Pohl2018
2006,5144424,5144424,Lobophora nivigerata,Quebec_Pohl2018
2007,5149924,9477531,Gymnoscelis refusaria,Quebec_Pohl2018
2008,1975607,1975607,Heterophleps triguttaria,Quebec_Pohl2018
2009,1961361,1961361,Dyspteris abortivaria,Quebec_Pohl2018
2010,1990331,1990331,Lobocleta peralbata,Quebec_Pohl2018
2011,5147211,5147211,Idaea demissaria,Quebec_Pohl2018
2012,5146714,5146714,Idaea rotundopennata,Quebec_Pohl2018
2013,5146677,5146677,Idaea dimidiata,Quebec_Pohl2018
2014,1968942,1968942,Pleuroprucha insulsaria,Quebec_Pohl2018
2015,5149819,5149819,Cyclophora pendulinaria,Quebec_Pohl2018
2016,1991429,1991429,Haematopis grataria,Quebec_Pohl2018
2017,5144457,5144457,Timandra amaturaria,Quebec_Pohl2018
2018,5144935,5144935,Scopula cacuminaria,Quebec_Pohl2018
2019,5145649,5145649,Scopula purata,Quebec_Pohl2018
2020,5145521,5145521,Scopula limboundata,Quebec_Pohl2018
2021,5144729,5144729,Scopula ancellata,Quebec_Pohl2018
2022,5144953,5144953,Scopula junctaria,Quebec_Pohl2018
2023,5144908,5144908,Scopula quinquelinearia,Quebec_Pohl2018
2024,5145547,5145547,Scopula quadrilineata,Quebec_Pohl2018
2025,5145067,5145067,Scopula frigidaria,Quebec_Pohl2018
2026,5145604,5145604,Scopula inductata,Quebec_Pohl2018
2027,8929539,8929539,Scopula sentinaria,Quebec_Pohl2018
2028,1957089,9461121,Scelolophia hepaticaria,Quebec_Pohl2018
2029,1985678,9423863,Xystrota rubromarginaria,Quebec_Pohl2018
2030,9307098,9307098,Leptostales ferruminaria,Quebec_Pohl2018
2031,1981197,1981197,Nemoria extremaria,Quebec_Pohl2018
2032,1981277,1981277,Nemoria bistriaria,Quebec_Pohl2018
2033,1981222,1981222,Nemoria rubrifrontaria,Quebec_Pohl2018
2034,1981202,1981202,Nemoria mimosaria,Quebec_Pohl2018
2035,1980250,1980250,Dichorda iridaria,Quebec_Pohl2018
2036,1962076,1962076,Synchlora aerata,Quebec_Pohl2018
2037,5806132,5806132,Chlorochlamys chloroleucaria,Quebec_Pohl2018
2038,1960951,1960951,Hethemia pistasciaria,Quebec_Pohl2018
2039,1973487,1973487,Mesothea incertata,Quebec_Pohl2018
2040,1975741,1975741,Archiearis infans,Quebec_Pohl2018
2041,1965010,1965010,Leucobrephos brephoides,Quebec_Pohl2018
2042,5143952,5143952,Alsophila pometaria,Quebec_Pohl2018
2043,1991012,1991012,Nematocampa resistaria,Quebec_Pohl2018
2044,1984654,1984654,Protitame virginalis,Quebec_Pohl2018
2045,1956904,1956904,Heliomata cycladata,Quebec_Pohl2018
2046,1958871,9538525,Semiothisa dislocaria,Quebec_Pohl2018
2047,9274899,9274899,Eumacaria madopata,Quebec_Pohl2018
2048,1979097,1979097,Epelis truncataria,Quebec_Pohl2018
2049,5880559,5880559,Macaria brunneata,Quebec_Pohl2018
2050,9292957,9357946,Speranza inextricata,Quebec_Pohl2018
2051,9337052,9243319,Speranza sulphurea,Quebec_Pohl2018
2052,9637073,9443752,Speranza abruptata,Quebec_Pohl2018
2053,9517674,9326480,Speranza anataria,Quebec_Pohl2018
2054,NA,NA,NA,Quebec_Pohl2018
2055,9568112,9392076,Speranza exauspicata,Quebec_Pohl2018
2056,9370912,9489399,Speranza coortaria,Quebec_Pohl2018
2057,9497652,9272461,Speranza bitactata,Quebec_Pohl2018
2058,5880552,5880552,Macaria wauaria,Quebec_Pohl2018
2059,9266125,9454444,Speranza subcessaria,Quebec_Pohl2018
2060,9341054,9532702,Speranza occiduaria,Quebec_Pohl2018
2061,9619119,9307120,Speranza argillacearia,Quebec_Pohl2018
2062,9330444,9632824,Speranza evagaria,Quebec_Pohl2018
2063,9493460,9465164,Speranza flavicaria,Quebec_Pohl2018
2064,9266107,9574939,Speranza ribearia,Quebec_Pohl2018
2065,7657419,7657419,Macaria loricaria,Quebec_Pohl2018
2066,9282670,9368398,Speranza pustularia,Quebec_Pohl2018
2067,5880550,5880550,Macaria notata,Quebec_Pohl2018
2068,9438677,9438677,Macaria aemulataria,Quebec_Pohl2018
2069,9366016,9366016,Macaria bisignata,Quebec_Pohl2018
2070,9189381,10162645,Macaria masquerata,Quebec_Pohl2018
2071,1959017,9400977,Semiothisa bicolorata,Quebec_Pohl2018
2072,9110918,9110918,Macaria transitaria,Quebec_Pohl2018
2073,9446286,9446286,Macaria minorata,Quebec_Pohl2018
2074,9501783,9501783,Macaria sexmaculata,Quebec_Pohl2018
2075,5880563,5880563,Macaria signaria,Quebec_Pohl2018
2076,1958639,9502724,Semiothisa pinistrobata,Quebec_Pohl2018
2077,1959122,9428900,Semiothisa fissinotata,Quebec_Pohl2018
2078,9311081,9311081,Macaria oweni,Quebec_Pohl2018
2079,9456004,9456004,Macaria granitata,Quebec_Pohl2018
2080,9251088,9251088,Macaria multilineata,Quebec_Pohl2018
2081,8291001,9527544,Semiothisa denticulata,Quebec_Pohl2018
2082,9403481,9403481,Digrammia continuata,Quebec_Pohl2018
2083,9281181,9281181,Digrammia ocellinata,Quebec_Pohl2018
2084,4525070,4525070,Digrammia rippertaria,Quebec_Pohl2018
2085,9573961,9573961,Digrammia hebetata,Quebec_Pohl2018
2086,9352978,9352978,Digrammia mellistrigata,Quebec_Pohl2018
2087,9516038,9516038,Digrammia neptaria,Quebec_Pohl2018
2088,9453490,9453490,Digrammia gnophosaria,Quebec_Pohl2018
2089,9480170,9480170,Rindgea nigricomma,Quebec_Pohl2018
2090,1980509,1980509,Orthofidonia tinctaria,Quebec_Pohl2018
2091,1980510,1980510,Orthofidonia exornata,Quebec_Pohl2018
2092,1980505,1980505,Orthofidonia flavivenata,Quebec_Pohl2018
2093,1960632,1960632,Hesperumia sulphuraria,Quebec_Pohl2018
2094,1956462,1956462,Ematurga amitaria,Quebec_Pohl2018
2095,1965697,1965697,Glena cribrataria,Quebec_Pohl2018
2096,1965714,1965714,Glena cognataria,Quebec_Pohl2018
2097,1989066,9868650,Stenoporpia polygrammaria,Quebec_Pohl2018
2098,1990155,1990155,Aethalura intertexta,Quebec_Pohl2018
2099,1976285,9307713,Anacamptodes vellivolata,Quebec_Pohl2018
2100,1976279,9370312,Anacamptodes ephyraria,Quebec_Pohl2018
2101,1976260,5148531,Anacamptodes humaria,Quebec_Pohl2018
2102,5148544,5148544,Iridopsis larvaria,Quebec_Pohl2018
2103,1979132,4302221,Stenalcidia pampinaria,Quebec_Pohl2018
2104,5148184,5148184,Cleora sublunaria,Quebec_Pohl2018
2105,5148142,5148142,Cleora projecta,Quebec_Pohl2018
2106,1980783,1980783,Ectropis crepuscularia,Quebec_Pohl2018
2107,5143492,4302230,Alcis porcelaria,Quebec_Pohl2018
2108,1988489,1988489,Eufidonia convergaria,Quebec_Pohl2018
2109,1988495,1988495,Eufidonia notataria,Quebec_Pohl2018
2110,1988496,1988496,Eufidonia discospilata,Quebec_Pohl2018
2111,1962722,1962722,Melanolophia canadaria,Quebec_Pohl2018
2112,9264326,9264326,Melanolophia signataria,Quebec_Pohl2018
2113,1975897,1975897,Biston betularia,Quebec_Pohl2018
2114,5147713,5147713,Lycia ursaria,Quebec_Pohl2018
2115,1977213,9572970,Poecilopsis rachelae,Quebec_Pohl2018
2116,1963892,1963892,Hypagyrtis unipunctata,Quebec_Pohl2018
2117,1963874,1963874,Hypagyrtis piniata,Quebec_Pohl2018
2118,5144386,5144386,Phigalia titea,Quebec_Pohl2018
2119,5144407,5144407,Phigalia strigataria,Quebec_Pohl2018
2120,1979726,1979726,Paleacrita vernata,Quebec_Pohl2018
2121,1956626,1956626,Erannis tiliaria,Quebec_Pohl2018
2122,1986040,1986040,Lomographa semiclarata,Quebec_Pohl2018
2123,1986004,1986004,Lomographa vestaliata,Quebec_Pohl2018
2124,1986020,1986020,Lomographa glomeraria,Quebec_Pohl2018
2125,5143657,5143657,Cabera erythemaria,Quebec_Pohl2018
2126,5143703,5143703,Cabera variolaria,Quebec_Pohl2018
2127,5143680,10429251,Cabera borealis,Quebec_Pohl2018
2128,1967212,1967212,Apodrepanulatrix liberaria,Quebec_Pohl2018
2129,1967315,10534756,Aspitates orciferaria,Quebec_Pohl2018
2130,NA,NA,NA,Quebec_Pohl2018
2131,9604798,9604798,Aspitates taylori,Quebec_Pohl2018
2132,1976248,1976248,Lytrosis unitaria,Quebec_Pohl2018
2133,5147898,5147898,Euchlaena serrata,Quebec_Pohl2018
2134,5147883,5147883,Euchlaena muzaria,Quebec_Pohl2018
2135,5147912,5147912,Euchlaena obtusaria,Quebec_Pohl2018
2136,5147905,5147905,Euchlaena effecta,Quebec_Pohl2018
2137,5147871,5147871,Euchlaena johnsonaria,Quebec_Pohl2018
2138,5147894,5147894,Euchlaena madusaria,Quebec_Pohl2018
2139,5147879,5147879,Euchlaena amoenaria,Quebec_Pohl2018
2140,5147868,5147868,Euchlaena marginaria,Quebec_Pohl2018
2141,5147875,5147875,Euchlaena pectinaria,Quebec_Pohl2018
2142,5147909,5147909,Euchlaena tigrinaria,Quebec_Pohl2018
2143,5147899,5147899,Euchlaena irraria,Quebec_Pohl2018
2144,1970563,1970563,Xanthotype urticaria,Quebec_Pohl2018
2145,1970561,1970561,Xanthotype sospeta,Quebec_Pohl2018
2146,5148766,5148766,Pero ancetaria,Quebec_Pohl2018
2147,5148743,5148743,Pero honestaria,Quebec_Pohl2018
2148,5148719,5148719,Pero morrisonaria,Quebec_Pohl2018
2149,1973147,1973147,Phaeoura quernaria,Quebec_Pohl2018
2150,1978751,1978751,Campaea perlata,Quebec_Pohl2018
2151,8775810,8775810,Ennomos magnaria,Quebec_Pohl2018
2152,1957870,1957870,Ennomos subsignaria,Quebec_Pohl2018
2153,1955498,1955498,Spodolepis substriataria,Quebec_Pohl2018
2154,1973466,1973466,Petrophora subaequaria,Quebec_Pohl2018
2155,1956510,1956510,Tacparia atropunctata,Quebec_Pohl2018
2156,1956505,1956505,Tacparia detersata,Quebec_Pohl2018
2157,1959543,1959543,Gueneria similaria,Quebec_Pohl2018
2158,NA,NA,NA,Quebec_Pohl2018
2159,5144318,5144318,Selenia alciphearia,Quebec_Pohl2018
2160,5144227,5144227,Selenia kentaria,Quebec_Pohl2018
2161,5149631,5149631,Metanema inatomaria,Quebec_Pohl2018
2162,5149630,5149630,Metanema determinata,Quebec_Pohl2018
2163,1991299,1991299,Metarranthis duaria,Quebec_Pohl2018
2164,1991289,1991289,Metarranthis angularia,Quebec_Pohl2018
2165,1991281,1991281,Metarranthis amyrisaria,Quebec_Pohl2018
2166,1991280,1991280,Metarranthis indeclinata,Quebec_Pohl2018
2167,1991303,1991303,Metarranthis hypochraria,Quebec_Pohl2018
2168,1991295,1991295,Metarranthis refractaria,Quebec_Pohl2018
2169,1991292,1991292,Metarranthis warneri,Quebec_Pohl2018
2170,1991298,1991298,Metarranthis obfirmaria,Quebec_Pohl2018
2171,1987860,9492499,Pryocycla decoloraria,Quebec_Pohl2018
2172,1987989,9277294,Priocycla armataria,Quebec_Pohl2018
2173,NA,NA,NA,Quebec_Pohl2018
2174,1959917,1959917,Plagodis serinaria,Quebec_Pohl2018
2175,9320916,9320916,Plagodis kuetzingi,Quebec_Pohl2018
2176,1959898,1959898,Plagodis phlogosaria,Quebec_Pohl2018
2177,1959919,1959919,Plagodis pulveraria,Quebec_Pohl2018
2178,1959890,1959890,Plagodis fervidaria,Quebec_Pohl2018
2179,1959934,1959934,Plagodis alcoolaria,Quebec_Pohl2018
2180,5144593,5144593,Caripeta divisata,Quebec_Pohl2018
2181,5144588,5144588,Caripeta piniata,Quebec_Pohl2018
2182,5144596,5144596,Caripeta angustiorata,Quebec_Pohl2018
2183,1962918,9468667,Lambdina endropiaria,Quebec_Pohl2018
2184,1962908,4302240,Lambdina quercivoraria,Quebec_Pohl2018
2185,1962900,1962900,Lambdina fiscellaria,Quebec_Pohl2018
2186,7591003,7591003,Lambdina fervidaria,Quebec_Pohl2018
2187,1957441,1957441,Cingilia catenaria,Quebec_Pohl2018
2188,1971995,1971995,Nepytia canosaria,Quebec_Pohl2018
2189,1972010,1972010,Nepytia semiclusaria,Quebec_Pohl2018
2190,1971999,1971999,Nepytia pellucidaria,Quebec_Pohl2018
2191,5143964,5143964,Sicya macularia,Quebec_Pohl2018
2192,1978197,1978197,Eusarca confusaria,Quebec_Pohl2018
2193,5144564,5144564,Tetracis crocallata,Quebec_Pohl2018
2194,5144575,5144575,Tetracis cachexiata,Quebec_Pohl2018
2195,1964715,1964715,Eugonobapta nivosaria,Quebec_Pohl2018
2196,5148520,5148520,Eutrapela clemataria,Quebec_Pohl2018
2197,1978671,1978671,Patalene olyzonaria,Quebec_Pohl2018
2198,1963848,1963848,Prochoerodes lineola,Quebec_Pohl2018
2199,1958121,1958121,Antepione thisoaria,Quebec_Pohl2018
2200,1822848,1822848,Clostera albosigma,Quebec_Pohl2018
2201,1822805,1822805,Clostera inclusa,Quebec_Pohl2018
2202,1822784,1822784,Clostera strigosa,Quebec_Pohl2018
2203,1822801,1822801,Clostera brucei,Quebec_Pohl2018
2204,1822788,1822788,Clostera apicalis,Quebec_Pohl2018
2205,1824293,1824293,Hyperaeschra georgica,Quebec_Pohl2018
2206,1825967,1825967,Pheosia rimosa,Quebec_Pohl2018
2207,1826033,1826033,Odontosia sieversii,Quebec_Pohl2018
2208,9426054,9426054,Notodonta scitipennis,Quebec_Pohl2018
2209,1825083,1825083,Notodonta torva,Quebec_Pohl2018
2210,1826048,1826048,Nerice bidentata,Quebec_Pohl2018
2211,1827113,1827113,Gluphisia septentrionis,Quebec_Pohl2018
2212,1827133,1827133,Gluphisia avimacula,Quebec_Pohl2018
