accepted_taxon_key,search_species,gbif_species,status,match_type,rank,confidence,genus,family,order,source
1739349,Rhyacionia busckana,Rhyacionia busckana,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739360,Rhyacionia aktita,Rhyacionia aktita,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739362,Rhyacionia rigidana,Rhyacionia rigidana,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739369,Rhyacionia adana,Rhyacionia adana,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739374,Rhyacionia sonia,Rhyacionia sonia,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739376,Rhyacionia granti,Rhyacionia granti,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739381,Rhyacionia buoliana,Rhyacionia buoliana,ACCEPTED,EXACT,SPECIES,99,Rhyacionia,Tortricidae,Lepidoptera,quebec_vermont
1739400,Coelostathma discopunctana,Coelostathma discopunctana,ACCEPTED,EXACT,SPECIES,99,Coelostathma,Tortricidae,Lepidoptera,quebec_vermont
1739451,Cochylidia subroseana,Cochylidia subroseana,ACCEPTED,EXACT,SPECIES,99,Cochylidia,Tortricidae,Lepidoptera,quebec_vermont
1739612,Sparganothis unifasciana,Sparganothis unifasciana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739617,Sparganothis sulfureana,Sparganothis sulfureana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739620,Cenopis niveana,Sparganothis niveana,SYNONYM,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739626,Sparganothis umbrana,Sparganothis umbrana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739629,Sparganothis pulcherrimana,Sparganothis pulcherrimana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739644,Sparganothis lycopodiana,Sparganothis lycopodiana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739646,Sparganothis xanthoides,Sparganothis xanthoides,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739652,Sparganothis bistriata,Sparganothis bistriata,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739656,Sparganothis tristriata,Sparganothis tristriata,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739662,Sparganothis violaceana,Sparganothis violaceana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739668,Sparganothis distincta,Sparganothis distincta,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739672,Sparganothis flavibasana,Sparganothis flavibasana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739676,Sparganothis vocaridorsana,Sparganothis vocaridorsana,ACCEPTED,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739680,Cenopis mesospila,Sparganothis reticulatana,SYNONYM,EXACT,SPECIES,99,Sparganothis,Tortricidae,Lepidoptera,quebec_vermont
1739727,Acleris curvalana,Acleris curvalana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
1739745,Acleris simpliciana,Acleris simpliciana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
1739767,Acleris variana,Acleris variana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
1739772,Acleris inana,Acleris inana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
1739781,Acleris negundana,Acleris negundana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
1739816,Acleris comariana,Acleris comariana,ACCEPTED,EXACT,SPECIES,99,Acleris,Tortricidae,Lepidoptera,quebec_vermont
